district_code,district_name,col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8
23,MADHYA PRADESH,"959,259","596,172","363,087",4.0,3.4,6.6,3.0,2.4,5.3
418,Sheopur,"4,166","2,542","1,624",1.2,1.0,3.0,1.5,1.0,4.8
419,Morena,"16,354","12,105","4,249",2.0,1.7,3.5,2.4,2.2,3.3
420,Bhind,"9,838","6,195","3,643",2.2,1.9,3.8,1.9,1.5,3.2
421,Gwalior,"22,592","6,280","16,312",3.0,1.5,4.3,3.3,2.2,4.1
422,Datia,"6,839","3,452","3,387",2.0,1.5,5.2,2.1,1.3,5.6
423,Shivpuri,"13,079","9,945","3,134",1.4,1.3,3.0,1.7,1.5,3.4
424,Tikamgarh,"15,622","10,619","5,003",3.3,2.5,8.6,2.4,1.9,5.6
425,Chhatarpur,"26,390","18,901","7,489",4.4,4.0,6.4,3.5,3.0,5.7
426,Panna,"12,201","9,971","2,230",3.5,3.3,5.6,2.8,2.6,5.4
427,Sagar,"140,458","88,031","52,427",24.3,22.1,31.5,14.0,11.8,20.0
428,Damoh,"67,383","54,875","12,508",23.0,21.7,30.2,11.7,11.4,13.6
429,Satna,"46,056","32,242","13,814",8.8,8.1,12.3,5.1,4.3,8.6
430,Rewa,"50,878","38,281","12,597",4.7,3.9,11.1,5.1,4.5,9.2
431,Umaria,"8,767","7,112","1,655",3.2,2.9,6.1,3.0,2.8,4.6
432,Neemuch,"4,020","1,860","2,160",1.4,1.1,2.9,1.0,0.6,2.3
433,Mandsaur,"8,556","4,908","3,648",1.4,1.0,3.8,1.3,0.8,3.6
434,Ratlam,"11,928","5,005","6,923",1.8,1.1,4.4,1.7,0.9,4.6
435,Ujjain,"19,678","7,494","12,184",2.3,1.4,4.6,2.2,1.2,4.4
436,Shajapur,"8,809","5,912","2,897",1.6,1.4,2.6,1.2,1.0,2.8
437,Dewas,"11,816","7,009","4,807",1.7,1.3,3.2,1.6,1.2,3.1
438,Dhar,"15,830","11,458","4,372",1.3,1.1,2.5,1.5,1.3,2.9
439,Indore,"43,584","6,286","37,298",3.5,1.9,4.5,3.4,1.6,4.2
440,Khargone (West Nimar),"11,524","7,284","4,240",1.6,1.2,4.4,1.3,0.9,4.2
441,Barwani,"7,451","4,456","2,995",1.5,1.1,4.2,1.1,0.8,4.2
442,Rajgarh,"12,123","7,707","4,416",2.0,1.7,4.4,1.6,1.2,4.7
443,Vidisha,"12,408","7,445","4,963",2.5,2.1,4.7,2.3,1.7,4.6
444,Bhopal,"24,732","4,155","20,577",2.0,1.4,2.2,2.9,2.1,3.1
445,Sehore,"9,917","7,830","2,087",1.7,1.3,3.9,1.7,1.6,2.5
446,Raisen,"17,316","11,972","5,344",4.6,3.9,8.7,3.3,2.9,5.4
447,Betul,"11,849","8,468","3,381",1.8,1.7,3.1,1.5,1.2,3.3
448,Harda,"6,459","3,777","2,682",1.8,1.5,4.2,2.8,1.9,7.2
449,Hoshangabad,"9,982","6,248","3,734",2.5,2.2,3.6,2.1,1.8,3.0
450,Katni,"31,261","27,449","3,812",9.2,10.0,4.9,5.7,6.0,4.3
451,Jabalpur,"69,946","29,262","40,684",9.6,9.1,10.3,7.0,6.1,7.7
452,Narsimhapur,"10,594","6,761","3,833",3.8,3.0,9.5,2.2,1.7,5.4
453,Dindori,"7,958","7,006",952,1.9,1.8,5.6,2.0,1.9,8.0
454,Mandla,"9,453","7,685","1,768",1.7,1.6,2.8,1.7,1.5,3.8
455,Chhindwara,"14,585","8,920","5,665",1.6,1.3,3.1,1.5,1.1,3.2
456,Seoni,"11,957","9,709","2,248",1.6,1.3,4.7,1.7,1.5,4.0
457,Balaghat,"19,245","16,672","2,573",4.5,4.6,3.1,2.2,2.1,2.8
458,Guna,"12,079","6,635","5,444",2.6,1.6,7.5,2.3,1.6,5.5
459,Ashoknagar,"10,559","4,157","6,402",3.7,1.9,15.5,3.3,1.6,12.8
460,Shahdol,"14,329","10,687","3,642",2.9,2.8,3.9,2.9,2.5,5.3
461,Anuppur,"7,051","4,932","2,119",2.1,1.9,3.0,2.0,1.7,3.4
462,Sidhi,"15,654","14,180","1,474",3.5,3.4,5.0,3.4,3.3,4.7
463,Singrauli,"8,856","6,941","1,915",1.6,1.5,2.0,1.8,1.6,2.8
464,Jhabua,"5,132","3,589","1,543",0.9,0.6,5.3,1.0,0.7,4.7
465,Alirajpur,"4,066","2,974","1,092",1.1,0.8,7.1,1.1,0.9,5.5
466,Khandwa (East Nimar),"9,852","5,299","4,553",1.5,1.2,3.7,1.6,1.0,5.3
467,Burhanpur,"8,077","3,489","4,588",2.4,1.5,4.7,2.5,1.5,5.2
