district_code,district_name,col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8
23,MADHYA PRADESH,"12,192,267","11,691,203","501,064",28.7,34.1,5.4,38.6,47.3,7.3
418,Sheopur,"115,261","112,251","3,010",27.4,30.1,5.7,41.5,46.0,9.0
419,Morena,"148,222","139,576","8,646",11.5,12.9,3.7,21.9,25.5,6.7
420,Bhind,"158,266","139,507","18,759",18.6,20.3,10.1,30.4,34.4,16.3
421,Gwalior,"120,348","106,760","13,588",13.5,26.8,1.7,17.6,37.2,3.4
422,Datia,"93,744","88,263","5,481",16.0,17.8,4.3,29.2,33.8,9.1
423,Shivpuri,"220,440","215,135","5,305",17.8,19.4,4.4,29.0,32.3,5.7
424,Tikamgarh,"223,852","210,435","13,417",16.9,17.9,10.5,34.2,37.2,15.1
425,Chhatarpur,"238,364","223,596","14,768",20.5,22.6,9.9,31.7,36.0,11.2
426,Panna,"198,847","192,273","6,574",31.1,33.1,10.7,46.0,49.2,15.8
427,Sagar,"378,560","364,750","13,810",25.8,33.3,2.3,37.6,49.1,5.3
428,Damoh,"250,165","244,637","5,528",29.7,34.2,3.3,43.5,50.7,6.0
429,Satna,"371,584","359,457","12,127",31.8,37.0,5.9,40.8,47.8,7.6
430,Rewa,"463,506","445,250","18,256",35.0,37.9,12.7,46.7,52.0,13.4
431,Umaria,"145,690","140,974","4,716",36.9,39.6,15.8,50.3,55.5,13.2
432,Neemuch,"136,330","124,244","12,086",24.5,28.1,10.0,32.6,38.5,12.6
433,Mandsaur,"266,350","252,891","13,459",28.7,31.6,10.0,39.2,43.7,13.2
434,Ratlam,"305,946","292,795","13,151",28.3,34.4,4.8,44.3,54.2,8.7
435,Ujjain,"302,003","285,585","16,418",25.2,33.4,3.5,33.7,45.9,6.0
436,Shajapur,"303,157","286,976","16,181",32.0,34.9,12.4,42.2,46.7,15.7
437,Dewas,"310,606","286,414","24,192",35.2,40.3,13.5,41.8,48.8,15.5
438,Dhar,"437,437","418,656","18,781",29.5,32.1,10.8,42.6,47.7,12.5
439,Indore,"185,528","164,266","21,262",14.9,36.8,1.8,14.6,42.5,2.4
440,Khargone (West Nimar),"425,712","413,888","11,824",35.0,37.7,12.5,47.6,52.2,11.6
441,Barwani,"267,196","253,016","14,180",27.8,29.0,16.8,40.9,43.5,19.7
442,Rajgarh,"330,820","317,303","13,517",27.6,29.9,9.0,44.4,48.7,14.5
443,Vidisha,"228,308","222,546","5,762",36.9,43.5,3.9,41.5,50.3,5.3
444,Bhopal,"105,195","90,047","15,148",11.1,40.0,1.1,12.1,46.3,2.3
445,Sehore,"227,026","219,841","7,185",36.1,40.0,7.6,38.7,43.6,8.8
446,Raisen,"228,151","219,457","8,694",37.7,43.1,7.3,44.1,52.4,8.8
447,Betul,"358,157","350,159","7,998",37.7,41.8,5.9,45.5,51.3,7.7
448,Harda,"101,256","99,055","2,201",40.5,45.6,7.3,43.8,51.1,5.9
449,Hoshangabad,"181,967","177,339","4,628",34.7,45.1,2.3,38.1,50.3,3.7
450,Katni,"223,902","221,234","2,668",32.0,37.3,2.3,41.2,48.6,3.0
451,Jabalpur,"283,636","264,328","19,308",25.4,46.9,1.9,28.2,55.3,3.7
452,Narsimhapur,"257,865","250,127","7,738",43.0,48.0,5.0,54.0,61.4,11.0
453,Dindori,"190,962","189,836","1,126",29.3,29.9,9.2,49.0,50.2,9.4
454,Mandla,"318,909","311,462","7,447",41.3,43.5,7.8,57.0,60.8,15.8
455,Chhindwara,"422,668","397,700","24,968",35.3,40.1,11.7,44.1,50.8,14.3
456,Seoni,"376,404","372,524","3,880",41.8,44.3,4.2,55.0,59.3,6.9
457,Balaghat,"459,796","445,012","14,784",39.1,41.5,12.5,51.5,55.5,16.3
458,Guna,"175,615","168,870","6,745",25.4,29.7,4.0,34.1,40.6,6.8
459,Ashoknagar,"122,387","120,102","2,285",32.2,36.6,2.4,38.8,45.2,4.6
460,Shahdol,"258,991","253,479","5,512",40.2,46.0,4.5,52.5,59.8,8.0
461,Anuppur,"130,376","127,146","3,230",27.9,32.8,5.2,37.6,44.6,5.2
462,Sidhi,"262,030","254,980","7,050",37.3,38.7,12.8,56.7,59.3,22.3
463,Singrauli,"228,472","222,777","5,695",25.6,28.9,6.3,45.7,51.7,8.3
464,Jhabua,"115,649","114,095","1,554",16.2,17.0,2.7,22.5,23.7,4.7
465,Alirajpur,"73,693","72,840",853,11.3,11.7,2.6,20.1,21.0,4.3
466,Khandwa (East Nimar),"306,623","301,140","5,483",38.2,43.0,6.0,50.0,57.1,6.4
467,Burhanpur,"156,295","146,209","10,086",41.2,52.9,10.8,47.6,60.8,11.5
