district_code,district_name,col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8
23,MADHYA PRADESH,"3,784,905","3,253,794","531,111",13.2,14.9,8.0,18.8,22.1,9.8
418,Sheopur,"30,605","27,031","3,574",12.6,13.7,6.5,16.7,17.3,13.0
419,Morena,"76,801","62,709","14,092",10.6,11.0,8.7,14.6,15.3,12.1
420,Bhind,"67,782","53,500","14,282",11.7,12.0,10.5,14.9,15.2,13.7
421,Gwalior,"69,359","39,107","30,252",9.0,11.6,7.2,12.6,18.6,8.9
422,Datia,"27,471","23,433","4,038",13.2,14.4,7.4,12.2,13.2,8.4
423,Shivpuri,"66,474","57,739","8,735",10.2,10.1,10.4,13.8,14.3,11.4
424,Tikamgarh,"66,900","57,871","9,029",10.5,10.6,10.3,16.6,17.1,13.9
425,Chhatarpur,"78,110","67,271","10,839",10.4,11.0,8.0,16.2,17.8,10.5
426,Panna,"70,082","64,275","5,807",14.8,15.2,11.2,25.4,26.4,18.1
427,Sagar,"96,961","81,913","15,048",11.7,13.7,6.2,14.2,16.8,7.7
428,Damoh,"80,754","71,774","8,980",13.3,14.5,7.2,22.0,24.0,13.2
429,Satna,"138,715","125,444","13,271",13.8,15.6,6.8,23.5,26.9,10.7
430,Rewa,"168,516","152,893","15,623",18.5,19.9,10.7,27.3,29.6,15.5
431,Umaria,"74,441","68,586","5,855",21.4,22.0,17.4,42.4,46.6,20.6
432,Neemuch,"21,944","18,115","3,829",10.3,11.1,8.0,8.9,10.4,5.4
433,Mandsaur,"45,577","40,317","5,260",9.4,10.1,6.0,11.5,12.6,6.7
434,Ratlam,"90,883","80,008","10,875",12.1,13.6,8.4,22.1,27.3,9.2
435,Ujjain,"83,784","66,339","17,445",11.5,13.1,8.4,14.7,18.7,8.2
436,Shajapur,"68,150","59,955","8,195",12.1,12.9,7.8,15.8,17.0,10.3
437,Dewas,"68,970","58,928","10,042",12.5,13.8,8.6,15.3,17.9,8.2
438,Dhar,"95,641","87,031","8,610",13.0,14.3,7.0,16.0,18.1,7.3
439,Indore,"60,664","24,624","36,040",8.4,13.1,6.4,6.5,10.1,5.2
440,Khargone (West Nimar),"51,332","45,831","5,501",8.3,8.6,6.0,9.9,10.5,6.8
441,Barwani,"44,073","40,374","3,699",12.8,14.1,5.0,12.0,13.0,6.8
442,Rajgarh,"98,235","89,923","8,312",14.6,15.6,9.3,22.9,25.1,11.7
443,Vidisha,"72,241","64,512","7,729",12.1,12.9,8.5,18.0,20.6,8.7
444,Bhopal,"85,838","26,779","59,059",10.0,16.1,8.5,13.3,21.8,11.3
445,Sehore,"77,218","68,804","8,414",15.4,16.4,10.7,21.2,23.0,12.8
446,Raisen,"69,358","60,735","8,623",13.9,14.9,9.0,18.7,21.0,10.6
447,Betul,"108,158","98,820","9,338",17.9,19.6,9.3,23.8,26.6,11.3
448,Harda,"29,543","26,233","3,310",12.3,13.1,8.4,18.8,20.9,10.6
449,Hoshangabad,"55,623","46,054","9,569",13.1,15.2,7.8,16.1,19.0,9.2
450,Katni,"112,419","105,341","7,078",19.9,23.2,6.9,32.3,38.0,10.0
451,Jabalpur,"141,438","89,697","51,741",14.1,21.0,8.5,20.0,29.8,12.8
452,Narsimhapur,"56,025","50,198","5,827",12.3,12.9,8.8,17.3,18.8,10.4
453,Dindori,"60,738","59,258","1,480",14.6,14.7,12.1,29.9,30.4,16.9
454,Mandla,"103,910","99,446","4,464",20.0,21.1,8.4,34.6,37.4,13.0
455,Chhindwara,"117,826","102,329","15,497",14.6,15.9,9.8,20.2,22.8,11.7
456,Seoni,"123,985","119,469","4,516",17.4,18.3,9.0,31.4,34.0,10.4
457,Balaghat,"150,296","141,288","9,008",20.6,21.8,12.1,30.8,33.3,13.9
458,Guna,"59,258","50,288","8,970",12.6,13.8,8.1,17.7,19.7,11.2
459,Ashoknagar,"32,411","29,367","3,044",11.7,12.8,5.4,14.0,15.3,7.6
460,Shahdol,"122,102","112,871","9,231",23.0,26.3,9.8,41.8,47.6,16.6
461,Anuppur,"52,633","47,953","4,680",14.9,17.4,7.5,25.4,30.7,9.2
462,Sidhi,"89,515","87,222","2,293",14.9,15.6,6.8,31.5,33.4,10.0
463,Singrauli,"62,000","55,419","6,581",10.7,11.5,7.8,20.4,22.4,11.6
464,Jhabua,"54,334","52,502","1,832",19.0,20.2,6.9,20.5,21.7,7.7
465,Alirajpur,"36,551","35,487","1,064",18.7,19.4,7.8,19.4,20.4,7.3
466,Khandwa (East Nimar),"46,410","40,310","6,100",9.5,9.9,7.9,12.6,13.4,8.8
467,Burhanpur,"22,851","18,421","4,430",6.9,8.4,4.1,10.8,13.1,6.2
