district_code,district_name,col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8
23,MADHYA PRADESH,"5,087,109","4,731,846","355,263",47.4,49.5,27.4,44.5,47.4,24.4
418,Sheopur,"50,661","48,283","2,378",70.0,71.2,45.8,54.1,55.1,39.1
419,Morena,"78,222","74,368","3,854",55.4,56.7,37.7,51.9,53.9,30.3
420,Bhind,"30,875","27,920","2,955",57.1,58.2,44.0,47.5,51.6,27.1
421,Gwalior,"56,107","43,753","12,354",46.3,59.1,22.4,41.1,57.1,20.7
422,Datia,"46,460","43,003","3,457",50.9,52.3,35.0,48.7,51.4,29.3
423,Shivpuri,"115,084","110,466","4,618",41.7,42.0,35.7,41.4,42.2,27.7
424,Tikamgarh,"117,986","109,430","8,556",58.1,59.4,46.7,46.7,47.9,35.4
425,Chhatarpur,"119,825","110,967","8,858",54.2,56.6,33.1,44.3,45.9,31.1
426,Panna,"85,283","81,685","3,598",54.9,56.0,31.1,54.5,55.5,38.0
427,Sagar,"129,981","118,726","11,255",47.7,52.9,25.3,40.1,46.3,16.6
428,Damoh,"103,848","97,819","6,029",53.0,55.7,29.8,50.2,53.4,25.3
429,Satna,"160,124","149,899","10,225",45.6,47.6,28.2,49.9,52.6,28.5
430,Rewa,"193,179","180,583","12,596",51.2,52.2,38.0,51.5,53.2,35.5
431,Umaria,"76,650","73,312","3,338",56.5,57.1,47.2,67.2,68.8,45.1
432,Neemuch,"38,238","33,466","4,772",31.5,31.5,31.6,22.1,22.5,19.4
433,Mandsaur,"99,080","93,134","5,946",36.0,37.1,22.7,35.1,36.0,25.5
434,Ratlam,"128,958","121,453","7,505",47.6,49.7,27.4,46.1,49.2,23.1
435,Ujjain,"131,543","118,784","12,759",40.1,42.5,24.6,40.1,44.4,21.0
436,Shajapur,"140,888","132,119","8,769",57.1,58.1,43.5,49.3,50.3,37.5
437,Dewas,"145,180","135,386","9,794",46.8,48.0,35.6,49.9,52.6,29.0
438,Dhar,"149,314","142,223","7,091",45.0,45.9,29.0,34.7,35.7,22.0
439,Indore,"70,280","42,086","28,194",31.3,40.6,17.8,21.4,29.6,15.1
440,Khargone (West Nimar),"86,052","82,209","3,843",27.6,28.0,20.3,22.9,23.2,18.2
441,Barwani,"84,033","80,628","3,405",41.3,42.3,22.8,29.2,29.8,19.2
442,Rajgarh,"175,595","167,213","8,382",49.9,50.3,44.2,55.6,56.9,37.9
443,Vidisha,"80,878","76,367","4,511",54.5,57.5,25.2,54.3,59.1,22.9
444,Bhopal,"75,583","37,693","37,890",34.3,54.4,18.4,34.0,52.7,25.1
445,Sehore,"136,719","130,755","5,964",57.2,58.2,38.6,61.7,63.7,36.5
446,Raisen,"78,239","73,315","4,924",53.6,55.9,29.1,53.1,56.4,28.1
447,Betul,"167,535","161,784","5,751",52.2,53.3,27.6,50.3,51.9,27.0
448,Harda,"37,655","35,997","1,658",54.6,55.7,34.5,50.8,52.9,27.4
449,Hoshangabad,"60,811","56,517","4,294",53.6,58.1,22.2,45.8,51.1,19.4
450,Katni,"115,311","111,294","4,017",57.2,59.5,25.6,59.0,62.6,22.7
451,Jabalpur,"119,899","91,501","28,398",40.8,50.5,19.2,40.0,51.6,23.2
452,Narsimhapur,"63,590","60,190","3,400",45.1,46.4,26.1,41.2,43.0,23.6
453,Dindori,"79,050","77,938","1,112",28.5,28.4,37.7,42.4,42.5,34.7
454,Mandla,"130,580","127,291","3,289",42.9,43.6,20.5,50.3,51.6,25.9
455,Chhindwara,"166,313","156,306","10,007",50.4,52.2,30.8,44.3,46.8,24.0
456,Seoni,"162,874","159,765","3,109",52.8,53.5,27.3,56.2,57.7,24.3
457,Balaghat,"212,212","202,937","9,275",50.5,51.2,37.8,52.5,53.6,35.7
458,Guna,"101,968","96,121","5,847",53.7,55.7,31.9,56.8,59.8,31.1
459,Ashoknagar,"41,571","39,508","2,063",64.2,67.3,28.3,49.8,53.5,21.4
460,Shahdol,"130,144","125,209","4,935",61.3,63.0,31.1,64.9,67.0,36.1
461,Anuppur,"66,798","63,707","3,091",48.4,49.1,37.4,48.0,49.6,28.9
462,Sidhi,"96,763","94,457","2,306",54.5,55.1,35.7,54.5,55.9,26.9
463,Singrauli,"89,046","84,807","4,239",48.3,48.6,42.0,45.6,46.2,36.0
464,Jhabua,"90,146","88,154","1,992",50.7,51.6,21.4,36.1,36.6,22.0
465,Alirajpur,"65,217","63,984","1,233",47.6,47.9,33.0,36.6,37.0,23.6
466,Khandwa (East Nimar),"74,173","70,321","3,852",33.3,34.1,20.5,30.5,31.0,23.6
467,Burhanpur,"30,588","27,013","3,575",22.2,22.7,19.2,26.3,27.1,21.2
